Count,Street Address,City,State,Zip,Status,Category,Summary,Description,Created Date,Closed Date,Days to Acknowledged,Days to Closed,Reported Via Mobile App,Report ID
"1","2-3 Eldridge Pl","Chelsea","MA","2150","Archived","Trash on Public Property","Trash on Public Property","Barrels left out every week until next usage, Monday a.m. pick up.","2012-03-28","04/29/2012","0","32.284","Yes","169440"
"1","Park St","Chelsea","MA","2150","Archived","Trash on Public Property","Trash Pick-up/Street Cleaning","According to your Trash collection schedule, Park Street should be picked up on Monday. We are not picked up until Wednesday!! So, the street cleaner is coming thru the day BEFORE trash is picked up. Needless to say, there is always trash in the street. I’m new to this area, and what I noticed is there doesn’t seem to be enough public barrels for people walking down the street in and around Bellingham Square so there always seems to be trash in the streets! Thank you.","2012-03-28","12/18/2012","1.0694","265.1917","No","169455"
"1","71 Lash Street","Chelsea","MA","2150","Archived","Other","broken sidewalk","The sidewalk on the Hamilton side of lash street is cracked and needs to be fixed.. I live at 71 Lash Street but my parking on the Hamilton side..This poses a danger for pedestrians who walk by. There foot could become lodged into the huge cracks...","2012-06-14","12/18/2012","6.384","187.1757","No","195462"
"1","Corner of Blossom and Washington ave","Chelsea","MA","2150","Archived","Other","Truck parked for months in their customer parking lot.","I reported this before and nothing has been done. The truck has been on their lot for a longtime and is taking the spaces meant for customers. Folks park in fornt sometimes on Washington Ave and crossover part of Blossom and make right or left hand turns onto Blossom difficult when they are buying items.. This was reported and the response was it's going to the traffic division, but it's still there","2012-03-13","07/28/2015","0.3667","1232.3201","No","164854"
"1","Sixth Street","Chelsea","MA","2150","Archived","Other","Infestation of Rats","Ever since the clearing & construction began on 2 nearby lots, the animals that lived there are infiltrating homes in Sixth Street. Extermination sent, does nothing. New rats, not mice keep arriving. Serious health hazard! At least 3+ rats/mice killed per day.","2011-11-08","11/16/2011","0.7306","7.5618","No","138168"
"1","51 Hawthorn Street","Chelsea","MA","2150","Archived","Street signs","Missing street signs","There is a missing stop sign and a missing street cleaning sign.","2012-10-27","12/18/2012","2.3528","52.6618","No","258669"
"1","Bloomingdale & Spruce Street","Chelsea","MA","2150","Archived","Other","Rats because of Washington Avenue construction","Rats seen in daylight on Bloomingdale & Spruce due to the construction on Washington Avenue.","2012-07-06","08/06/2012","3.0681","30.9438","No","203384"
"1","Washington Avenue & Jefferson Ave","Chelsea","MA","2150","Archived","Other","Rats because of Washington Avenue construction","Rats in the daytime because of the construction on Washington Avenue.","2012-07-06","08/06/2012","3.0667","30.9424","No","203385"
"1","26 County Road","Chelsea","MA","2150","Archived","Other","Thank You","The members of the First Cong.Church would like to thank the City of Chelsea for addressing the problem w/Rats on County Rd.We are unhappy to report this past Sunday within a two hour period 5 Rats (various sizes) were seen coming out of the driveway of 16 County Road.We would appreciate any further help in regards to this matter.Thank You again and God Bless!","2012-07-10","07/17/2012","0","6.8688","No","204805"
"1","26 County Rd","Chelsea","MA","2150","Archived","Other","Rats","For the past 2 Sundays, rats have been seen in front of First Congregational Church at the time of our church service. Neighbors report this has been a problem for a while. Phone calls to City Hall have not been returned. We need your help!","2012-07-02","07/17/2012","6.8063","14.7118","No","202105"
"1","26 county road","Chelsea","MA","2150","Archived","Other","Rats","For the past 2 Sundays we have seen rats outside of the First Congregational Church. Neighbors report that this problem has ben going on for a while. We have tried to contact City Hall but phone calls have not been returned","2012-07-02","07/17/2012","6.8132","14.7181","No","202096"
"1","6 john street","Chelsea","MA","2150","Archived","Other","6 John Street","A recent insurance inspection reports that the sidewalk in front of 6 John Street is cracked and uneven.","2012-07-25","08/01/2012","0","6.7042","No","210594"
"1","37 Tremont St","Chelsea","MA","2150","Archived","Other","Palonia Park light out","The front right light is out.","2012-07-30","08/06/2012","2.1653","7.0722","No","212011"
"1","96 Exeter St","Chelsea","MA","2150","Archived","Pothole","Pothole","holes in road are a hazard to pedestrians","2012-08-07","06/04/2013","0.5049","300.6625","Yes","215953"
"1","50 Congress Avenue","Chelsea","MA","2150","Archived","Other","Sink hole forming 50 Congress Ave","A sinkhole is forming in middle of street in front of 50 Congress Avenue. The hole is approximately 4 inches in diameter with cracks in pavement extending outwards more than 2 feet. It was first noticed 5 pm Friday and has since become bigger.","2012-07-14","08/01/2012","1.559","17.6604","No","206556"
"1","10 orange st","Chelsea","MA","2150","Archived","Other","Uneven sidewalk","Please after so much construcction my sidewalk has been left uneven and a mess and the road as well....please I need the sidewalk fix because I have a son with special needs and the sidewalk it's a mess. I need to get him on to his van for transporting him to and from school and an uneven sidewalk it's very hard to push a heavy wheelchair. Please school will be starting in sept. could this be fix soon....thank you.","2012-08-19","12/18/2012","1.2028","121.2938","No","222204"
"1","77 carroll st","Chelsea","MA","2150","Archived","Other","sidewalk repair","large dip and settlement, people tripping","2012-08-11","09/18/2012","8.9639","37.9889","No","218648"
"1","152 Grove Street","Chelsea","MA","2150","Archived","Pothole","Sunken Trench","Gas service trench has sunk and when vehicles hit the sunken trench a loud banging noise is heard. Also the junk on the back of the pickup trucks tends to fall off them and crash to the ground making more loud noises. Thank you.","2012-08-23","09/20/2012","5.0514","27.9785","No","224362"
"1","313 Eastern Ave","Chelsea","MA","2150","Archived","Other","Inadequate trafic light timing","The traffic light located on everett ave and crescent ave needs to be more time efficient. Inbound traffic from crescent ave (where the school drop-off is) is very congestionated specially during school hours because the red light will stayed on for almost 5 minutes before changing to green. Problem doesn't occur on the other traffic directions.","2012-09-01","08/11/2014","17.1347","708.9646","No","227656"
"1","8 Lawrence Street","Chelsea","MA","2150","Archived","Street lights","Non working street light","The street light in front of our house is burned out and it is way too dark at night. We are concerned for our safety and afraid of burglary.","2012-09-02","10/02/2012","1.4639","29.8451","No","227912"
"1","40 Crescent Avenue","Chelsea","MA","2150","Archived","Other","Carter Street School Children Unattended and LOUD","Most mornings children are dropped off or walk to the Carter Street School only to stand outside on both sides of Carter St and on Crescent typically from 7am - 8am when they are finally told to come into the building. During that hour and especially earlier in the hour there is no adult supervision, children often come onto our property, to fight, try to climb our trees, leave trash, hang on our fence, break our fence, etc. In addition, the noise level is pretty much unbearable - children will be children - but blood curdling screams at 7:30 am when one is trying to sleep is not good. If I'm not mistaken, 8am is when the noise rules end in this city. In addition, with the 10 or so registered Level 3 sex offenders in the neighborhood based on the map at the Mass.gov site, I'm not sure parents would want their children unattended.","2012-09-17","02/11/2014","29.9417","511.7979","No","235319"
"1","44-48 Chestnut St","Chelsea","MA","2150","Archived","Other","Illegal Ramp Usage and Stop Sign Violations","Tractor trailors using Beacon St. exit, ...and Not Stopping at Stop sign. Many other small vehicles also ignore signage. Trucks do this frequently in Early morning and overnight hours.","2012-09-20","10/09/2012","0","19.0528","No","236693"
"1","10 adams st","Chelsea","MA","2150","Archived","Street signs","no left turn","traffic exit rt 16 w @ adams street then proceed to make illegal left turn on garfield ave interfering with flow of traffic","2012-09-20","10/09/2012","0","18.7674","No","236963"
"1","592 Washington Ave","Chelsea","MA","2150","Archived","Other","Dangerous utility pole","The utility pole shown here is perched somewhat precariously. It looks like a new pole was installed at some point, but most of the wires have not been migrated over. You can see that it's supported by a stack of wood and held up by a nylon belt at the top of the pole. This is probably not a safe situation. See album at: http://imgur.com/a/j6Q2a","2012-09-21","02/06/2013","30.8882","138.0021","No","237152"
"1","55 division st","Chelsea","MA","2150","Archived","Other","Giant TV","Giant TV dumped on street poses hazard to drivers and children on foot","2012-09-30","10/05/2012","1.0701","4.8917","No","240378"
"1","89 Webster Ave","Chelsea","MA","2150","Archived","Other","broken sidewalk","There is a two inch drop on sidewalk on the hill, on top part of Gillooly road, near the entrance to my house. It is difficult to get the wheelchair over the gap. Also, the sidewalk is all cracked and difficult for people to walk up the hill.","2012-10-03","10/23/2012","19.0181","20.2889","No","241561"
"1","110-112 Chestnut st","Chelsea","MA","2150","Archived","Other","Depression in street","There are two to three depressions in the street and a car bounces when one goes over this area...they have to be leveled out.","2012-10-03","10/29/2012","1.8118","25.7292","No","241865"
"1","Broadway","Chelsea","MA","2150","Archived","Other","Street is cracking and caving in in many sections, potholes are developing","A large section of the street is now seriously cracking, sinking and developing potholes. This area was not completely fixed after the major water main break last winter. This is a serious situation that must be immediately addressed","2012-10-03","11/05/2012","1.8","32.9868","No","241876"
"1","127-129 Chestnut St","Chelsea","MA","2150","Archived","Other","Depression in Street","A depression exists from prior excavation. A car bounces when one travels over the area. The area has to be leveled out.","2012-10-03","10/29/2012","1.8097","25.7271","No","241868"
"1","142 Chestnut St","Chelsea","MA","2150","Archived","Other","Depression in Street","There is a depression in the street. When a car goes over this area it bounces. The area has to be leveled out.","2012-10-03","10/29/2012","1.8035","25.7201","No","241874"
